indexed_2,tiff,indexed_4,indexed_1,dpi400,dpi200,dpi100,dpi50,indexed_8,high_quality,full_hd_resolution,low_quality,anyScriptOrigin,sd_resolution,validate,jpg,png,4k_resolution,onload,pdf,config,workload,time,max-resident-size
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,1397,flame,1.69,490224
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,1397,france,3.68,1003836
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,1397,frisco,4.72,1237492
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,1397,jelly,1.65,398516
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,1397,karte,18.96,2670808
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,1397,mandelbrot,1.37,283796
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,1397,strawberry,1.56,388860
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,1397,village,2.31,590844
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,corona,1.68,198164
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,cranium,1.9,410924
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,cubus,6.89,2047484
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,flame,2.14,518804
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,france,3.38,958476
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,frisco,5.28,1197492
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,jelly,1.85,315196
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,karte,12.61,2924868
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,mandelbrot,1.37,311624
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,strawberry,1.76,308156
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1398,village,5.48,523972
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,corona,1.64,306096
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,cranium,1.77,459068
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,cubus,6.3,1679800
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,flame,1.66,488336
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,france,3.45,982284
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,frisco,4.43,1226148
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,jelly,1.57,394808
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,karte,18.61,2676180
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,mandelbrot,1.3,279896
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,strawberry,1.51,389108
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,1399,village,2.21,588600
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,corona,1.84,304636
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,cranium,1.85,495908
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,cubus,6.46,1686872
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,flame,1.69,497064
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,france,3.62,1005220
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,frisco,4.59,1217120
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,jelly,1.64,393028
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,karte,18.92,2661656
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,mandelbrot,1.33,282944
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,strawberry,1.57,387276
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,1400,village,2.29,591488
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,corona,1.33,192988
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,cranium,1.77,409480
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,cubus,6.45,1967172
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,flame,2.02,526256
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,france,3.04,866520
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,frisco,4.53,1144680
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,jelly,1.55,285020
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,karte,12.22,2724440
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,mandelbrot,1.29,300644
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,strawberry,1.46,307852
True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1401,village,2.24,464008
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,corona,1.08,155452
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,cranium,1.56,372044
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,cubus,5.92,1921660
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,flame,1.87,507024
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,france,2.73,835188
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,frisco,4.26,1100632
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,jelly,1.36,241160
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,karte,7.98,2685944
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,mandelbrot,1.14,270412
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,strawberry,1.34,263572
True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,1402,village,1.93,453424
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,corona,1.13,151916
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,cranium,1.62,386800
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,cubus,5.95,1944832
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,flame,1.91,502152
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,france,2.66,829068
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,frisco,4.19,1098092
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,jelly,1.32,242556
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,karte,7.9,2680996
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,mandelbrot,1.13,275180
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,strawberry,1.36,262748
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1403,village,1.99,451236
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,corona,1.36,192964
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,cranium,1.71,411212
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,cubus,6.33,1950836
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,flame,1.93,521268
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,france,2.91,873432
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,frisco,4.42,1128416
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,jelly,1.46,289384
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,karte,11.79,2734524
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,mandelbrot,1.18,307452
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,strawberry,1.42,303204
True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,1404,village,2.14,476276
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,corona,1.38,193232
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,cranium,1.69,423160
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,cubus,6.32,1934888
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,flame,1.93,518108
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,france,2.95,876884
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,frisco,4.4,1143532
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,jelly,1.45,291764
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,karte,11.87,2739424
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,mandelbrot,1.18,305312
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,strawberry,1.47,307372
True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,1405,village,2.11,469408
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,corona,1.5,196496
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,cranium,1.88,419736
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,cubus,6.7,1961540
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,flame,2.05,526012
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,france,3.14,893588
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,frisco,4.9,1195048
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,jelly,1.83,319256
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,karte,12.22,2767304
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,mandelbrot,1.36,311404
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,strawberry,1.65,313512
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1406,village,6.45,485348
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,corona,1.73,302584
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,cranium,1.88,511864
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,cubus,7.52,2098452
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,flame,2.11,571624
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,france,3.47,1004368
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,frisco,4.44,1321020
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,jelly,1.69,406784
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,karte,18.59,3015664
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,mandelbrot,1.37,388712
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,strawberry,1.66,403636
False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1407,village,2.49,637048
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,corona,1.84,306068
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,cranium,1.88,508488
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,cubus,7.56,2062856
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,flame,2.13,569304
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,france,3.52,1003300
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,frisco,4.83,1278148
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,jelly,1.71,410732
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,karte,18.24,3006472
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,mandelbrot,1.34,392700
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,strawberry,1.64,404184
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1408,village,2.47,614872
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,corona,1.19,158408
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,cranium,1.63,375952
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,cubus,6.03,1950880
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,flame,1.93,501372
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,france,2.7,825524
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,frisco,4.28,1102984
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,jelly,1.36,248356
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,karte,8.21,2688176
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,mandelbrot,1.14,274268
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,strawberry,1.4,269136
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,1409,village,2.03,456112
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,corona,1.38,202152
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,cranium,1.74,416712
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,cubus,6.42,1971924
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,flame,2.01,522264
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,france,3.13,868088
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,frisco,4.28,1142800
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,jelly,1.5,283772
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,karte,11.89,2735188
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,mandelbrot,1.22,299156
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,strawberry,1.5,308164
True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1410,village,2.19,467224
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,corona,1.47,188268
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,cranium,1.69,367384
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,cubus,5.44,1631920
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,flame,1.56,388232
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,france,3.19,972372
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,frisco,4.58,1111024
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,jelly,1.74,301252
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,karte,11.54,2498688
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,mandelbrot,1.29,274372
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,strawberry,1.55,293864
True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1411,village,6.26,494972
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,corona,1.35,246244
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,cranium,3.13,955736
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,cubus,7.28,2699140
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,flame,2.29,566176
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,france,5.59,1626888
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,frisco,6.51,2143124
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,jelly,2.14,487688
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,karte,10.11,4377988
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,mandelbrot,1.53,313948
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,strawberry,2.11,509280
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,1412,village,3.37,1006364
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,corona,1.23,165992
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,cranium,1.6,360644
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,cubus,5.22,1630508
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,flame,1.5,369756
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,france,3.0,972668
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,frisco,4.09,1136328
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,jelly,1.41,273648
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,karte,11.48,2549936
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,mandelbrot,1.21,272908
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,strawberry,1.37,289880
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1413,village,1.96,441108
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,corona,1.4,246288
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,cranium,3.09,947264
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,cubus,7.43,2707828
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,flame,2.32,576172
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,france,5.64,1896968
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,frisco,6.52,2027240
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,jelly,2.13,496664
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,karte,10.07,4399164
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,mandelbrot,1.48,317604
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,strawberry,2.14,506220
True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,1414,village,3.42,989272
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,corona,1.56,187576
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,cranium,1.72,370100
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,cubus,5.57,1649964
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,flame,1.63,394488
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,france,3.21,968716
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,frisco,4.87,1167068
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,jelly,1.81,300824
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,karte,11.88,2500220
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,mandelbrot,1.29,272640
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,strawberry,1.6,294732
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1415,village,6.36,497516
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,corona,1.1,160092
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,cranium,1.64,387252
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,cubus,5.96,1982528
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,flame,1.89,506660
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,france,2.64,831472
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,frisco,4.1,1078428
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,jelly,1.36,240140
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,karte,8.1,2688140
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,mandelbrot,1.15,275292
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,strawberry,1.38,267484
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,1416,village,1.98,452856
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,corona,1.35,174076
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,cranium,1.63,363732
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,cubus,5.39,1611948
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,flame,1.55,372380
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,france,3.22,966756
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,frisco,3.94,1127852
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,jelly,1.47,280016
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,karte,11.94,2490512
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,mandelbrot,1.33,272588
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,strawberry,1.45,290152
True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1417,village,2.08,438108
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,corona,1.17,174636
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,cranium,1.74,399784
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,cubus,6.43,2064800
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,flame,2.06,507852
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,france,2.79,980572
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,frisco,4.28,1237240
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,jelly,1.46,263816
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,karte,8.51,2908372
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,mandelbrot,1.21,268476
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,strawberry,1.51,285340
True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1418,village,2.21,459768
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,corona,1.11,156996
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,cranium,1.59,380384
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,cubus,5.81,1932392
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,flame,1.88,499572
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,france,2.74,832612
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,frisco,4.11,1099168
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,jelly,1.32,251304
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,karte,7.98,2697876
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,mandelbrot,1.13,274700
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,strawberry,1.39,261924
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,1419,village,2.0,462800
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,corona,1.42,195048
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,cranium,1.87,430352
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,cubus,7.11,2098904
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,flame,2.2,543152
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,france,3.27,989840
True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,1420,frisco,4.62,1243516
