OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,MV_STORE,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,PAGE_STORE,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,config,workload,throughput
False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,1904,tpcc-8,759.8874605777565
False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,1904,smallbank-1,18603.14398269245
False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,1904,smallbank-10,14026.996879876602
False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,1904,voter-2,30624.46654518961
False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,1904,tpcc-2,652.5751085050671
False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,1904,voter-16,29585.98324802708
True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,1905,tpcc-8,823.5528230045037
True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,1905,smallbank-1,18928.273942475524
True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,1905,ycsb-600,17164.239812641335
True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,1905,ycsb-2400,12399.631797363676
True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,1905,voter-16,31669.983309580846
True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,1905,tpcc-2,712.3234186223901
True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,1905,voter-2,32062.466389860703
True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,1905,smallbank-10,14285.007968744889
False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1907,tpcc-2,714.0237820633082
False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1907,voter-16,29815.233305505782
False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1907,smallbank-10,12394.138630380725
False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1907,voter-2,30001.3332718306
False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1907,tpcc-8,568.082629971293
False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1907,smallbank-1,18928.472502541343
False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1907,ycsb-600,22552.044384540943
False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1907,ycsb-2400,13938.665531602815
True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,1908,smallbank-1,19392.751666339616
True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,1908,tpcc-8,596.7646198933194
True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,1908,ycsb-2400,15575.49875162964
True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,1908,ycsb-600,21961.073424173013
True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,1908,voter-16,31066.033252043875
True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,1908,tpcc-2,717.2546898761296
True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,1908,voter-2,30460.13325109097
True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,1908,smallbank-10,12777.98110205654
True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,1909,ycsb-2400,13553.652430260445
True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,1909,ycsb-600,18936.621997759143
True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,1909,smallbank-1,19011.86560791289
True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,1909,tpcc-8,536.4578264496723
True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,1909,smallbank-10,11170.081473097018
True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,1909,voter-2,25489.34979183698
True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,1909,tpcc-2,666.4113238582668
True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,1909,voter-16,25722.01665294826
True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,1910,tpcc-2,647.6896919106049
True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,1910,voter-16,25102.616438232857
True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,1910,smallbank-10,11369.388315079968
True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,1910,voter-2,25614.81665898222
True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,1910,smallbank-1,16476.57555443789
True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,1910,tpcc-8,555.5931977521014
True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,1910,ycsb-2400,12483.082996165707
True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,1910,ycsb-600,18787.663313930505
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1911,voter-2,46824.43323500202
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1911,smallbank-10,18311.48203596484
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1911,voter-16,47374.533214897
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1911,tpcc-2,902.5458373683434
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1911,ycsb-2400,18419.93801752281
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1911,ycsb-600,26030.386015854
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1911,smallbank-1,25944.219238007987
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1911,tpcc-8,356.46519579621145
False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,1912,smallbank-1,25613.828447167944
False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,1912,tpcc-8,342.6951357452622
False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,1912,ycsb-2400,19235.764276941565
False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,1912,ycsb-600,25675.350406230744
False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,1912,voter-16,46771.53331150662
False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,1912,tpcc-2,857.5216191735467
False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,1912,voter-2,44839.53319283613
False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,1912,smallbank-10,18032.89817809065
True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,1913,ycsb-2400,14998.756572995286
True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,1913,ycsb-600,24097.14311944354
True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,1913,smallbank-1,21436.818833107485
True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,1913,tpcc-8,647.5764491531683
True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,1913,smallbank-10,13109.938844755863
True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,1913,voter-2,29018.125272033176
True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,1913,tpcc-2,774.4399651554295
True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,1913,voter-16,29985.749977510688
True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,1914,tpcc-8,576.1769210699816
True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,1914,smallbank-1,18289.954720560138
True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,1914,ycsb-600,19188.80528931396
True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,1914,ycsb-2400,13954.273526963205
True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,1914,tpcc-2,697.648303703032
True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,1914,voter-16,25572.76665643756
True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,1914,smallbank-10,11940.522266061262
True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,1914,voter-2,25308.88327090476
True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,1915,ycsb-600,13609.331228875437
True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,1915,ycsb-2400,9862.297500525969
True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,1915,tpcc-8,764.4821027210098
True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,1915,smallbank-1,18916.45745533702
True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,1915,voter-2,31342.54994567292
True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,1915,smallbank-10,13928.579720672433
True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,1915,voter-16,31266.8580076926
True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,1915,tpcc-2,649.9148887703288
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,1916,voter-16,24961.466621320003
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,1916,tpcc-2,648.955936223525
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,1916,voter-2,25116.216596759863
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,1916,smallbank-10,11814.480955560955
False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,1916,tpcc-8,558.3097972694469
