NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config,workload,time,max-resident-size,Resampling,ABR,CBR,Lowpass,Highpass,LowpassWidth,HighpassWidth,VBRRange
True,True,True,False,False,False,False,False,True,False,False,True,False,3986,beethoven.wav,7.91,501012,44,320,8,5000,20000,1000,2000,1
True,True,True,False,False,False,False,False,True,False,False,True,False,3986,dual-channel.wav,1.52,394744,44,320,8,5000,20000,1000,2000,1
True,True,True,False,False,False,False,False,True,False,False,True,False,3986,helix.wav,2.59,394796,44,320,8,5000,20000,1000,2000,1
True,True,True,False,False,False,False,False,True,False,False,True,False,3986,single-channel.wav,1.01,390172,44,320,8,5000,20000,1000,2000,1
True,True,True,False,False,False,False,False,True,False,False,True,False,3986,speech.wav,4.07,389240,44,320,8,5000,20000,1000,2000,1
True,True,True,False,False,False,False,False,True,False,False,True,False,3986,sweep.wav,0.5,198828,44,320,8,5000,20000,1000,2000,1
False,False,False,True,False,False,False,False,False,True,True,True,False,3987,beethoven.wav,13.09,404092,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,False,False,False,False,True,True,True,False,3987,dual-channel.wav,3.6,436128,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,False,False,False,False,True,True,True,False,3987,helix.wav,6.3,436508,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,False,False,False,False,True,True,True,False,3987,single-channel.wav,1.91,402136,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,False,False,False,False,True,True,True,False,3987,speech.wav,6.43,415136,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,False,False,False,False,True,True,True,False,3987,sweep.wav,0.64,203036,44,320,160,5000,25000,2000,2000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,3988,beethoven.wav,14.16,636952,48,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,3988,dual-channel.wav,5.18,430408,48,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,3988,helix.wav,9.31,426248,48,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,3988,single-channel.wav,2.91,419680,48,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,3988,speech.wav,8.41,418532,48,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,3988,sweep.wav,0.86,406176,48,320,320,20000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3989,beethoven.wav,2.59,564308,8,320,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3989,dual-channel.wav,0.99,398136,8,320,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3989,helix.wav,1.54,403664,8,320,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3989,single-channel.wav,0.67,381396,8,320,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3989,speech.wav,1.1,387348,8,320,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3989,sweep.wav,0.3,139012,8,320,8,5000,30000,1000,1000,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3990,beethoven.wav,7.97,663416,22,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3990,dual-channel.wav,2.13,418952,22,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3990,helix.wav,3.26,419440,22,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3990,single-channel.wav,1.78,418316,22,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3990,speech.wav,3.92,416964,22,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3990,sweep.wav,0.57,239764,22,320,8,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3991,beethoven.wav,4.67,409852,8,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3991,dual-channel.wav,1.5,412476,8,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3991,helix.wav,2.43,401392,8,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3991,single-channel.wav,1.08,408020,8,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3991,speech.wav,2.19,410960,8,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3991,sweep.wav,0.37,158816,8,320,160,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3992,beethoven.wav,15.31,517352,22,320,320,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3992,dual-channel.wav,2.63,479320,22,320,320,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3992,helix.wav,4.48,506908,22,320,320,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3992,single-channel.wav,2.63,642612,22,320,320,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3992,speech.wav,7.09,582556,22,320,320,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3992,sweep.wav,0.73,395252,22,320,320,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3993,beethoven.wav,5.04,603520,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3993,dual-channel.wav,1.35,421356,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3993,helix.wav,1.84,417496,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3993,single-channel.wav,1.37,419116,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3993,speech.wav,2.46,603632,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3993,sweep.wav,0.46,213496,8,320,8,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3994,beethoven.wav,13.21,513240,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3994,dual-channel.wav,5.16,565500,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3994,helix.wav,10.08,554784,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3994,single-channel.wav,2.7,411312,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3994,speech.wav,7.3,424904,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3994,sweep.wav,0.78,314152,48,320,160,5000,20000,1000,1000,0
True,False,True,True,False,False,False,True,False,False,False,True,False,3995,beethoven.wav,4.13,623752,8,320,8,5000,20000,1000,1000,1
True,False,True,True,False,False,False,True,False,False,False,True,False,3995,dual-channel.wav,1.39,397396,8,320,8,5000,20000,1000,1000,1
True,False,True,True,False,False,False,True,False,False,False,True,False,3995,helix.wav,2.21,553176,8,320,8,5000,20000,1000,1000,1
True,False,True,True,False,False,False,True,False,False,False,True,False,3995,single-channel.wav,0.91,385772,8,320,8,5000,20000,1000,1000,1
True,False,True,True,False,False,False,True,False,False,False,True,False,3995,speech.wav,1.82,640880,8,320,8,5000,20000,1000,1000,1
True,False,True,True,False,False,False,True,False,False,False,True,False,3995,sweep.wav,0.35,198856,8,320,8,5000,20000,1000,1000,1
False,False,False,False,False,False,False,False,False,False,True,False,True,3996,beethoven.wav,13.35,567436,48,160,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3996,dual-channel.wav,5.73,433052,48,160,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3996,helix.wav,9.4,453944,48,160,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3996,single-channel.wav,3.05,421672,48,160,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3996,speech.wav,7.7,540512,48,160,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3996,sweep.wav,0.82,402552,48,160,8,10000,25000,1000,2000,0
False,False,False,True,False,False,False,True,False,False,False,False,False,3997,beethoven.wav,19.68,415532,48,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,True,False,False,False,False,False,3997,dual-channel.wav,6.22,443204,48,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,True,False,False,False,False,False,3997,helix.wav,11.17,413548,48,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,True,False,False,False,False,False,3997,single-channel.wav,3.96,424868,48,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,True,False,False,False,False,False,3997,speech.wav,8.71,433516,48,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,True,False,False,False,False,False,3997,sweep.wav,0.94,374408,48,320,8,5000,20000,1000,1000,0
False,False,False,False,False,True,False,False,False,False,True,False,True,3998,beethoven.wav,10.3,643732,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,False,False,True,False,True,3998,dual-channel.wav,3.12,442352,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,False,False,True,False,True,3998,helix.wav,5.19,590444,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,False,False,True,False,True,3998,single-channel.wav,1.96,619492,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,False,False,True,False,True,3998,speech.wav,4.92,622496,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,False,False,True,False,True,3998,sweep.wav,0.52,346984,22,320,320,5000,25000,2000,2000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3999,beethoven.wav,3.02,411672,8,160,8,5000,30000,1000,2000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3999,dual-channel.wav,1.53,421532,8,160,8,5000,30000,1000,2000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3999,helix.wav,2.13,421400,8,160,8,5000,30000,1000,2000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3999,single-channel.wav,0.74,400952,8,160,8,5000,30000,1000,2000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3999,speech.wav,1.33,417848,8,160,8,5000,30000,1000,2000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3999,sweep.wav,0.32,139448,8,160,8,5000,30000,1000,2000,0
False,False,False,False,False,True,False,False,True,False,False,False,True,4000,beethoven.wav,10.35,586552,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,True,False,False,False,True,4000,dual-channel.wav,2.61,417100,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,True,False,False,False,True,4000,helix.wav,4.54,427280,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,True,False,False,False,True,4000,single-channel.wav,1.89,432036,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,True,False,False,False,True,4000,speech.wav,4.92,595912,22,320,320,5000,25000,2000,2000,0
False,False,False,False,False,True,False,False,True,False,False,False,True,4000,sweep.wav,0.52,343332,22,320,320,5000,25000,2000,2000,0
False,False,False,True,False,False,False,True,False,True,False,True,False,4001,beethoven.wav,10.03,558268,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,False,True,False,True,False,True,False,4001,dual-channel.wav,3.56,419308,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,False,True,False,True,False,True,False,4001,helix.wav,6.52,415928,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,False,True,False,True,False,True,False,4001,single-channel.wav,2.37,411132,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,False,True,False,True,False,True,False,4001,speech.wav,6.47,411020,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,False,True,False,True,False,True,False,4001,sweep.wav,0.72,216756,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4002,beethoven.wav,10.07,495904,48,160,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4002,dual-channel.wav,2.42,413596,48,160,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4002,helix.wav,4.22,408380,48,160,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4002,single-channel.wav,2.35,403292,48,160,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4002,speech.wav,6.8,412364,48,160,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4002,sweep.wav,0.71,219092,48,160,8,5000,30000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4003,beethoven.wav,13.02,579384,48,8,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4003,dual-channel.wav,5.7,430636,48,8,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4003,helix.wav,9.2,454596,48,8,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4003,single-channel.wav,3.23,419780,48,8,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4003,speech.wav,8.05,427316,48,8,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4003,sweep.wav,0.8,398644,48,8,8,10000,25000,1000,2000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4004,beethoven.wav,8.03,569740,22,320,8,10000,30000,1000,2000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4004,dual-channel.wav,2.04,538320,22,320,8,10000,30000,1000,2000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4004,helix.wav,3.6,495776,22,320,8,10000,30000,1000,2000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4004,single-channel.wav,1.46,591584,22,320,8,10000,30000,1000,2000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4004,speech.wav,3.91,575376,22,320,8,10000,30000,1000,2000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4004,sweep.wav,0.48,344696,22,320,8,10000,30000,1000,2000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4005,beethoven.wav,13.12,739776,22,320,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4005,dual-channel.wav,3.76,594336,22,320,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4005,helix.wav,7.11,746592,22,320,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4005,single-channel.wav,2.23,604648,22,320,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4005,speech.wav,6.34,622292,22,320,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4005,sweep.wav,0.67,377700,22,320,8,5000,20000,1000,1000,0
False,False,False,True,False,True,False,False,False,True,True,False,False,4006,beethoven.wav,13.61,412260,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,True,True,False,False,4006,dual-channel.wav,3.7,433428,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,True,True,False,False,4006,helix.wav,6.88,447316,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,True,True,False,False,4006,single-channel.wav,2.02,413128,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,True,True,False,False,4006,speech.wav,6.48,416328,44,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,True,True,False,False,4006,sweep.wav,0.71,210340,44,320,160,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4007,beethoven.wav,9.72,660316,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4007,dual-channel.wav,3.11,436868,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4007,helix.wav,5.1,509428,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4007,single-channel.wav,1.81,428672,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4007,speech.wav,4.89,568908,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4007,sweep.wav,0.58,347384,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,False,False,True,True,4008,beethoven.wav,9.31,687044,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,False,False,True,True,4008,dual-channel.wav,2.95,426764,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,False,False,True,True,4008,helix.wav,5.12,527180,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,False,False,True,True,4008,single-channel.wav,1.81,528272,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,False,False,True,True,4008,speech.wav,4.7,607768,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,False,False,True,True,4008,sweep.wav,0.53,347988,22,320,320,5000,25000,2000,2000,0
False,True,True,False,False,True,False,True,False,True,False,False,False,4009,beethoven.wav,16.18,510088,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,True,False,True,False,False,False,4009,dual-channel.wav,5.86,580360,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,True,False,True,False,False,False,4009,helix.wav,12.31,411852,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,True,False,True,False,False,False,4009,single-channel.wav,3.27,421404,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,True,False,True,False,False,False,4009,speech.wav,7.43,454896,48,320,160,5000,20000,1000,1000,0
False,True,True,False,False,True,False,True,False,True,False,False,False,4009,sweep.wav,0.83,361104,48,320,160,5000,20000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4010,beethoven.wav,2.85,551384,8,160,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4010,dual-channel.wav,1.38,426688,8,160,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4010,helix.wav,2.07,416608,8,160,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4010,single-channel.wav,0.72,405108,8,160,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4010,speech.wav,1.32,419032,8,160,8,5000,30000,1000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4010,sweep.wav,0.31,139852,8,160,8,5000,30000,1000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4011,beethoven.wav,4.14,607448,8,320,8,5000,20000,1000,1000,1
False,False,True,True,False,False,True,False,False,True,False,True,False,4011,dual-channel.wav,0.93,389444,8,320,8,5000,20000,1000,1000,1
False,False,True,True,False,False,True,False,False,True,False,True,False,4011,helix.wav,1.47,567288,8,320,8,5000,20000,1000,1000,1
False,False,True,True,False,False,True,False,False,True,False,True,False,4011,single-channel.wav,0.94,385412,8,320,8,5000,20000,1000,1000,1
False,False,True,True,False,False,True,False,False,True,False,True,False,4011,speech.wav,1.84,666172,8,320,8,5000,20000,1000,1000,1
False,False,True,True,False,False,True,False,False,True,False,True,False,4011,sweep.wav,0.36,197876,8,320,8,5000,20000,1000,1000,1
False,False,True,False,False,True,False,True,False,True,False,False,True,4012,beethoven.wav,23.82,582164,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,True,False,False,True,4012,dual-channel.wav,7.6,440452,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,True,False,False,True,4012,helix.wav,15.08,426016,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,True,False,False,True,4012,single-channel.wav,4.49,430460,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,True,False,False,True,4012,speech.wav,10.2,586408,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,True,False,False,True,4012,sweep.wav,1.05,398436,48,320,160,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4013,beethoven.wav,15.95,418904,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4013,dual-channel.wav,6.2,576528,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4013,helix.wav,10.06,419856,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4013,single-channel.wav,3.41,414364,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4013,speech.wav,6.92,451548,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4013,sweep.wav,0.85,379504,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4014,beethoven.wav,8.05,389600,44,320,8,5000,25000,1000,1000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4014,dual-channel.wav,1.53,394140,44,320,8,5000,25000,1000,1000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4014,helix.wav,2.67,528696,44,320,8,5000,25000,1000,1000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4014,single-channel.wav,1.04,391528,44,320,8,5000,25000,1000,1000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4014,speech.wav,3.92,389436,44,320,8,5000,25000,1000,1000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4014,sweep.wav,0.48,199616,44,320,8,5000,25000,1000,1000,1
False,False,False,False,False,False,False,False,True,True,False,True,True,4015,beethoven.wav,14.37,604616,22,160,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,True,False,True,True,4015,dual-channel.wav,3.69,656540,22,160,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,True,False,True,True,4015,helix.wav,6.22,530780,22,160,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,True,False,True,True,4015,single-channel.wav,2.51,621996,22,160,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,True,False,True,True,4015,speech.wav,6.4,616396,22,160,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,True,False,True,True,4015,sweep.wav,0.69,388996,22,160,8,5000,20000,1000,1000,0
False,True,True,False,False,False,False,True,False,False,False,False,False,4016,beethoven.wav,7.94,423512,22,320,8,5000,20000,1000,1000,0
False,True,True,False,False,False,False,True,False,False,False,False,False,4016,dual-channel.wav,2.15,419132,22,320,8,5000,20000,1000,1000,0
False,True,True,False,False,False,False,True,False,False,False,False,False,4016,helix.wav,3.36,422396,22,320,8,5000,20000,1000,1000,0
False,True,True,False,False,False,False,True,False,False,False,False,False,4016,single-channel.wav,1.61,415024,22,320,8,5000,20000,1000,1000,0
False,True,True,False,False,False,False,True,False,False,False,False,False,4016,speech.wav,3.97,416492,22,320,8,5000,20000,1000,1000,0
False,True,True,False,False,False,False,True,False,False,False,False,False,4016,sweep.wav,0.55,240280,22,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4017,beethoven.wav,23.11,409400,44,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4017,dual-channel.wav,3.01,415908,44,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4017,helix.wav,5.02,418932,44,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4017,single-channel.wav,3.0,413340,44,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4017,speech.wav,8.16,420912,44,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4017,sweep.wav,0.92,357856,44,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4018,beethoven.wav,8.1,649164,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4018,dual-channel.wav,2.34,558072,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4018,helix.wav,4.19,559092,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4018,single-channel.wav,1.45,589336,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4018,speech.wav,4.01,542540,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4018,sweep.wav,0.48,346672,22,320,8,10000,25000,1000,2000,0
False,False,True,False,False,True,False,True,False,False,False,True,True,4019,beethoven.wav,20.25,599028,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,False,False,True,True,4019,dual-channel.wav,6.52,605820,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,False,False,True,True,4019,helix.wav,12.06,536072,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,False,False,True,True,4019,single-channel.wav,3.74,600060,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,False,False,True,True,4019,speech.wav,10.4,608748,48,320,160,5000,20000,1000,1000,0
False,False,True,False,False,True,False,True,False,False,False,True,True,4019,sweep.wav,1.01,405296,48,320,160,5000,20000,1000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4020,beethoven.wav,4.15,583184,8,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4020,dual-channel.wav,0.93,386268,8,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4020,helix.wav,1.43,579440,8,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4020,single-channel.wav,0.91,385896,8,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4020,speech.wav,1.82,634616,8,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4020,sweep.wav,0.35,198524,8,320,8,5000,20000,1000,1000,0
False,False,False,True,True,False,False,False,False,True,False,False,False,4021,beethoven.wav,4.27,613608,8,320,8,5000,20000,1000,1000,1
False,False,False,True,True,False,False,False,False,True,False,False,False,4021,dual-channel.wav,1.53,396688,8,320,8,5000,20000,1000,1000,1
False,False,False,True,True,False,False,False,False,True,False,False,False,4021,helix.wav,2.58,684276,8,320,8,5000,20000,1000,1000,1
False,False,False,True,True,False,False,False,False,True,False,False,False,4021,single-channel.wav,0.9,388440,8,320,8,5000,20000,1000,1000,1
False,False,False,True,True,False,False,False,False,True,False,False,False,4021,speech.wav,1.83,694416,8,320,8,5000,20000,1000,1000,1
False,False,False,True,True,False,False,False,False,True,False,False,False,4021,sweep.wav,0.32,158048,8,320,8,5000,20000,1000,1000,1
True,False,True,False,False,False,False,True,False,True,False,True,True,4022,beethoven.wav,7.98,604008,22,320,8,10000,30000,1000,1000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4022,dual-channel.wav,2.04,537140,22,320,8,10000,30000,1000,1000,0
