tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,config,workload,time,max-resident-size,dpi,resolution,quality,indexed
False,True,False,True,False,False,False,1576,cranium,1.67,469692,400,8294400,0.1,2
False,True,False,True,False,False,False,1576,cubus,5.86,1618444,400,8294400,0.1,2
False,True,False,True,False,False,False,1576,flame,1.44,436648,400,8294400,0.1,2
False,True,False,True,False,False,False,1576,france,3.36,975320,400,8294400,0.1,2
False,True,False,True,False,False,False,1576,frisco,4.02,1162456,400,8294400,0.1,2
False,True,False,True,False,False,False,1576,jelly,1.56,375216,400,8294400,0.1,2
False,True,False,True,False,False,False,1576,karte,17.99,2530100,400,8294400,0.1,2
False,True,False,True,False,False,False,1576,mandelbrot,1.29,281140,400,8294400,0.1,2
False,True,False,True,False,False,False,1576,strawberry,1.43,386924,400,8294400,0.1,2
False,True,False,True,False,False,False,1576,village,2.11,565048,400,8294400,0.1,2
False,False,True,True,False,True,False,1577,corona,1.78,310000,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,cranium,2.0,512868,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,cubus,7.99,2112628,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,flame,2.31,657024,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,france,3.64,1002696,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,frisco,5.27,1458968,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,jelly,1.74,404624,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,karte,18.95,3006040,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,mandelbrot,1.4,392352,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,strawberry,1.74,414868,200,8294400,0.1,2
False,False,True,True,False,True,False,1577,village,2.46,666820,200,8294400,0.1,2
False,False,False,True,False,False,False,1578,corona,1.15,167344,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,cranium,1.49,356816,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,cubus,4.76,1569692,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,flame,1.28,364656,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,france,2.8,831716,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,frisco,3.71,1096192,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,jelly,1.27,265528,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,karte,11.32,2356452,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,mandelbrot,1.17,274376,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,strawberry,1.22,285388,50,2073600,0.1,2
False,False,False,True,False,False,False,1578,village,1.87,415656,50,2073600,0.1,2
False,False,False,True,False,False,False,1579,corona,1.19,169524,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,cranium,1.48,359568,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,cubus,4.77,1582164,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,flame,1.28,363404,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,france,2.86,835884,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,frisco,3.79,1107048,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,jelly,1.31,267200,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,karte,11.13,2370208,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,mandelbrot,1.12,272716,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,strawberry,1.26,281304,200,2073600,0.9,2
False,False,False,True,False,False,False,1579,village,1.82,406580,200,2073600,0.9,2
False,True,False,True,False,True,False,1580,corona,1.1,144012,200,307200,0.1,2
False,True,False,True,False,True,False,1580,cranium,1.51,335172,200,307200,0.1,2
False,True,False,True,False,True,False,1580,cubus,4.81,1614168,200,307200,0.1,2
False,True,False,True,False,True,False,1580,flame,1.45,351004,200,307200,0.1,2
False,True,False,True,False,True,False,1580,france,2.65,947440,200,307200,0.1,2
False,True,False,True,False,True,False,1580,frisco,3.96,1102908,200,307200,0.1,2
False,True,False,True,False,True,False,1580,jelly,1.29,242440,200,307200,0.1,2
False,True,False,True,False,True,False,1580,karte,7.76,2416772,200,307200,0.1,2
False,True,False,True,False,True,False,1580,mandelbrot,1.14,262072,200,307200,0.1,2
False,True,False,True,False,True,False,1580,strawberry,1.28,251024,200,307200,0.1,2
False,True,False,True,False,True,False,1580,village,1.87,381820,200,307200,0.1,2
False,True,False,True,False,True,False,1581,corona,1.34,170580,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,cranium,1.6,354804,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,cubus,5.18,1618324,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,flame,1.5,375228,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,france,2.95,848900,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,frisco,4.03,1102432,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,jelly,1.37,285220,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,karte,11.72,2522064,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,mandelbrot,1.16,275388,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,strawberry,1.38,291316,200,2073600,0.9,2
False,True,False,True,False,True,False,1581,village,1.98,442680,200,2073600,0.9,2
False,False,False,True,False,False,False,1582,corona,1.18,170376,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,cranium,1.47,356960,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,cubus,4.8,1554700,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,flame,1.3,369140,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,france,2.82,954836,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,frisco,3.64,1099616,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,jelly,1.28,268888,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,karte,11.32,2372012,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,mandelbrot,1.12,273068,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,strawberry,1.22,284852,200,2073600,0.1,2
False,False,False,True,False,False,False,1582,village,1.88,425944,200,2073600,0.1,2
False,False,False,True,False,False,False,1583,corona,1.2,171216,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,cranium,1.52,354732,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,cubus,4.93,1562848,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,flame,1.3,367060,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,france,2.9,834740,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,frisco,3.72,1093536,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,jelly,1.34,270212,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,karte,11.42,2374752,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,mandelbrot,1.15,273832,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,strawberry,1.32,283904,100,2073600,0.9,2
False,False,False,True,False,False,False,1583,village,1.93,417296,100,2073600,0.9,2
False,True,False,True,False,False,False,1584,corona,1.28,169012,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,cranium,1.57,365092,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,cubus,5.09,1585628,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,flame,1.33,366296,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,france,3.1,953896,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,frisco,3.74,1104852,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,jelly,1.38,269200,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,karte,11.91,2365060,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,mandelbrot,1.18,272644,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,strawberry,1.34,283716,400,2073600,0.1,2
False,True,False,True,False,False,False,1584,village,1.89,409076,400,2073600,0.1,2
False,False,False,True,False,False,False,1585,corona,1.14,169500,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,cranium,1.47,351300,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,cubus,4.71,1574988,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,flame,1.26,365300,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,france,2.8,949780,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,frisco,3.71,1098848,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,jelly,1.28,266140,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,karte,11.23,2364872,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,mandelbrot,1.12,274820,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,strawberry,1.26,284564,100,2073600,0.1,2
False,False,False,True,False,False,False,1585,village,1.82,414732,100,2073600,0.1,2
False,True,False,True,False,True,False,1586,corona,1.19,178552,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,cranium,1.57,365756,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,cubus,5.11,1612044,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,flame,1.44,376776,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,france,3.02,960232,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,frisco,3.94,1106736,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,jelly,1.39,281096,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,karte,11.38,2499588,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,mandelbrot,1.15,274164,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,strawberry,1.34,294024,200,2073600,0.1,2
False,True,False,True,False,True,False,1586,village,1.98,443440,200,2073600,0.1,2
False,True,False,True,False,True,False,1587,corona,1.61,305036,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,cranium,1.71,486124,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,cubus,6.07,1711792,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,flame,1.59,483952,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,france,3.37,997524,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,frisco,4.29,1257328,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,jelly,1.56,394092,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,karte,17.58,2659976,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,mandelbrot,1.28,281568,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,strawberry,1.47,390224,200,8294400,0.9,2
False,True,False,True,False,True,False,1587,village,2.2,589456,200,8294400,0.9,2
False,True,False,True,False,False,False,1588,corona,1.54,296864,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,cranium,1.65,438036,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,cubus,5.77,1606936,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,flame,1.46,433620,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,france,3.27,979000,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,frisco,4.03,1173288,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,jelly,1.46,372940,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,karte,17.13,2549444,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,mandelbrot,1.24,280540,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,strawberry,1.4,381980,50,8294400,0.1,2
False,True,False,True,False,False,False,1588,village,2.03,577656,50,8294400,0.1,2
False,False,False,False,False,True,True,1589,corona,1.28,232464,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,cranium,2.97,731488,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,cubus,5.97,2515216,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,flame,1.76,417368,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,france,5.69,2007916,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,frisco,5.94,2292808,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,jelly,1.98,469348,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,karte,9.38,4623428,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,mandelbrot,1.49,302908,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,strawberry,1.98,428440,100,2073600,0.1,2
False,False,False,False,False,True,True,1589,village,3.28,859376,100,2073600,0.1,2
False,True,False,True,False,True,False,1590,corona,1.7,306204,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,cranium,1.74,497008,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,cubus,6.2,1706476,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,flame,1.64,492064,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,france,3.38,994192,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,frisco,4.42,1206396,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,jelly,1.57,396340,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,karte,17.5,2662504,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,mandelbrot,1.27,282528,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,strawberry,1.49,389664,200,8294400,0.1,2
False,True,False,True,False,True,False,1590,village,2.22,593892,200,8294400,0.1,2
False,True,False,True,False,False,False,1591,corona,1.17,164568,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,cranium,1.49,350084,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,cubus,4.88,1587864,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,flame,1.29,363036,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,france,2.76,838128,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,frisco,3.46,1096352,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,jelly,1.26,262472,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,karte,11.29,2372860,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,mandelbrot,1.15,273388,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,strawberry,1.18,281960,50,2073600,0.1,2
False,True,False,True,False,False,False,1591,village,1.86,421836,50,2073600,0.1,2
False,True,False,True,False,False,False,1592,corona,1.05,138472,400,307200,0.1,2
False,True,False,True,False,False,False,1592,cranium,1.4,319840,400,307200,0.1,2
False,True,False,True,False,False,False,1592,cubus,4.45,1553340,400,307200,0.1,2
False,True,False,True,False,False,False,1592,flame,1.29,328472,400,307200,0.1,2
False,True,False,True,False,False,False,1592,france,2.49,805648,400,307200,0.1,2
False,True,False,True,False,False,False,1592,frisco,3.55,1026812,400,307200,0.1,2
False,True,False,True,False,False,False,1592,jelly,1.21,223684,400,307200,0.1,2
False,True,False,True,False,False,False,1592,karte,7.56,2341396,400,307200,0.1,2
False,True,False,True,False,False,False,1592,mandelbrot,1.14,260192,400,307200,0.1,2
False,True,False,True,False,False,False,1592,strawberry,1.25,236920,400,307200,0.1,2
False,True,False,True,False,False,False,1592,village,1.73,369664,400,307200,0.1,2
False,True,False,True,False,False,False,1593,corona,1.03,138828,50,307200,0.1,2
False,True,False,True,False,False,False,1593,cranium,1.4,340024,50,307200,0.1,2
False,True,False,True,False,False,False,1593,cubus,4.4,1544704,50,307200,0.1,2
False,True,False,True,False,False,False,1593,flame,1.24,331120,50,307200,0.1,2
False,True,False,True,False,False,False,1593,france,2.55,827636,50,307200,0.1,2
False,True,False,True,False,False,False,1593,frisco,3.33,1083616,50,307200,0.1,2
False,True,False,True,False,False,False,1593,jelly,1.15,224680,50,307200,0.1,2
False,True,False,True,False,False,False,1593,karte,7.39,2353736,50,307200,0.1,2
False,True,False,True,False,False,False,1593,mandelbrot,1.11,259676,50,307200,0.1,2
False,True,False,True,False,False,False,1593,strawberry,1.16,236408,50,307200,0.1,2
False,True,False,True,False,False,False,1593,village,1.69,371992,50,307200,0.1,2
False,False,False,True,False,False,False,1594,corona,1.0,150212,100,307200,0.9,2
False,False,False,True,False,False,False,1594,cranium,1.4,329256,100,307200,0.9,2
False,False,False,True,False,False,False,1594,cubus,4.22,1537016,100,307200,0.9,2
False,False,False,True,False,False,False,1594,flame,1.22,329000,100,307200,0.9,2
False,False,False,True,False,False,False,1594,france,2.61,936924,100,307200,0.9,2
False,False,False,True,False,False,False,1594,frisco,3.42,1027712,100,307200,0.9,2
False,False,False,True,False,False,False,1594,jelly,1.19,229660,100,307200,0.9,2
False,False,False,True,False,False,False,1594,karte,7.17,2344764,100,307200,0.9,2
False,False,False,True,False,False,False,1594,mandelbrot,1.05,259180,100,307200,0.9,2
False,False,False,True,False,False,False,1594,strawberry,1.19,233808,100,307200,0.9,2
False,False,False,True,False,False,False,1594,village,1.72,371876,100,307200,0.9,2
False,True,False,True,False,False,False,1595,corona,0.96,139360,50,307200,0.9,2
False,True,False,True,False,False,False,1595,cranium,1.43,342372,50,307200,0.9,2
False,True,False,True,False,False,False,1595,cubus,4.39,1536764,50,307200,0.9,2
False,True,False,True,False,False,False,1595,flame,1.27,326160,50,307200,0.9,2
False,True,False,True,False,False,False,1595,france,2.6,813080,50,307200,0.9,2
False,True,False,True,False,False,False,1595,frisco,3.42,1086528,50,307200,0.9,2
False,True,False,True,False,False,False,1595,jelly,1.2,224792,50,307200,0.9,2
False,True,False,True,False,False,False,1595,karte,7.31,2362524,50,307200,0.9,2
False,True,False,True,False,False,False,1595,mandelbrot,1.07,261240,50,307200,0.9,2
False,True,False,True,False,False,False,1595,strawberry,1.22,237740,50,307200,0.9,2
False,True,False,True,False,False,False,1595,village,1.74,371868,50,307200,0.9,2
False,True,False,False,True,True,False,1596,corona,1.15,145988,400,307200,0.1,2
False,True,False,False,True,True,False,1596,cranium,1.53,350084,400,307200,0.1,2
False,True,False,False,True,True,False,1596,cubus,4.75,1601208,400,307200,0.1,2
False,True,False,False,True,True,False,1596,flame,1.44,348560,400,307200,0.1,2
False,True,False,False,True,True,False,1596,france,2.88,953360,400,307200,0.1,2
False,True,False,False,True,True,False,1596,frisco,4.02,1129316,400,307200,0.1,2
False,True,False,False,True,True,False,1596,jelly,1.3,242636,400,307200,0.1,2
False,True,False,False,True,True,False,1596,karte,7.77,2433588,400,307200,0.1,2
False,True,False,False,True,True,False,1596,mandelbrot,1.13,257420,400,307200,0.1,2
False,True,False,False,True,True,False,1596,strawberry,1.4,270688,400,307200,0.1,2
False,True,False,False,True,True,False,1596,village,2.16,410596,400,307200,0.1,2
False,False,False,True,False,False,False,1597,corona,0.97,138992,100,307200,0.1,2
False,False,False,True,False,False,False,1597,cranium,1.37,327492,100,307200,0.1,2
False,False,False,True,False,False,False,1597,cubus,4.32,1546228,100,307200,0.1,2
False,False,False,True,False,False,False,1597,flame,1.21,325160,100,307200,0.1,2
False,False,False,True,False,False,False,1597,france,2.54,815172,100,307200,0.1,2
False,False,False,True,False,False,False,1597,frisco,3.3,1042292,100,307200,0.1,2
False,False,False,True,False,False,False,1597,jelly,1.16,225236,100,307200,0.1,2
False,False,False,True,False,False,False,1597,karte,7.32,2345696,100,307200,0.1,2
False,False,False,True,False,False,False,1597,mandelbrot,1.11,260124,100,307200,0.1,2
False,False,False,True,False,False,False,1597,strawberry,1.11,240820,100,307200,0.1,2
False,False,False,True,False,False,False,1597,village,1.67,371332,100,307200,0.1,2
False,False,False,True,False,False,False,1598,corona,1.62,299456,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,cranium,1.66,439936,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,cubus,5.9,1648300,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,flame,1.45,436908,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,france,3.34,993128,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,frisco,3.74,1157968,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,jelly,1.49,374836,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,karte,18.0,2536236,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,mandelbrot,1.32,280116,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,strawberry,1.41,385552,50,8294400,0.1,2
False,False,False,True,False,False,False,1598,village,2.1,578220,50,8294400,0.1,2
True,True,False,False,False,True,False,1599,corona,1.07,141012,400,307200,0.1,2
True,True,False,False,False,True,False,1599,cranium,1.52,341904,400,307200,0.1,2
True,True,False,False,False,True,False,1599,cubus,4.79,1622068,400,307200,0.1,2
True,True,False,False,False,True,False,1599,flame,1.44,347224,400,307200,0.1,2
True,True,False,False,False,True,False,1599,france,2.8,958968,400,307200,0.1,2
True,True,False,False,False,True,False,1599,frisco,3.86,1080192,400,307200,0.1,2
True,True,False,False,False,True,False,1599,jelly,1.3,236904,400,307200,0.1,2
True,True,False,False,False,True,False,1599,karte,7.8,2472364,400,307200,0.1,2
True,True,False,False,False,True,False,1599,mandelbrot,1.17,261156,400,307200,0.1,2
True,True,False,False,False,True,False,1599,strawberry,1.29,251688,400,307200,0.1,2
True,True,False,False,False,True,False,1599,village,1.89,380992,400,307200,0.1,2
False,False,False,True,False,False,False,1600,corona,1.54,299200,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,cranium,1.66,444520,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,cubus,5.87,1634372,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,flame,1.42,433104,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,france,3.38,990112,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,frisco,4.23,1157576,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,jelly,1.52,376148,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,karte,18.06,2501712,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,mandelbrot,1.27,280480,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,strawberry,1.44,385384,50,8294400,0.9,2
False,False,False,True,False,False,False,1600,village,2.04,572020,50,8294400,0.9,2
False,True,False,False,True,True,False,1601,corona,1.13,146932,50,307200,0.1,2
False,True,False,False,True,True,False,1601,cranium,1.57,332532,50,307200,0.1,2
False,True,False,False,True,True,False,1601,cubus,5.01,1637768,50,307200,0.1,2
False,True,False,False,True,True,False,1601,flame,1.49,353200,50,307200,0.1,2
False,True,False,False,True,True,False,1601,france,2.88,951672,50,307200,0.1,2
False,True,False,False,True,True,False,1601,frisco,4.02,1113320,50,307200,0.1,2
False,True,False,False,True,True,False,1601,jelly,1.38,240560,50,307200,0.1,2
False,True,False,False,True,True,False,1601,karte,8.01,2478420,50,307200,0.1,2
False,True,False,False,True,True,False,1601,mandelbrot,1.16,257448,50,307200,0.1,2
False,True,False,False,True,True,False,1601,strawberry,1.41,267624,50,307200,0.1,2
False,True,False,False,True,True,False,1601,village,2.3,414516,50,307200,0.1,2
True,True,False,False,False,True,False,1602,corona,0.99,144220,50,307200,0.1,2
True,True,False,False,False,True,False,1602,cranium,1.48,333552,50,307200,0.1,2
True,True,False,False,False,True,False,1602,cubus,4.71,1594104,50,307200,0.1,2
True,True,False,False,False,True,False,1602,flame,1.38,353128,50,307200,0.1,2
True,True,False,False,False,True,False,1602,france,2.63,947104,50,307200,0.1,2
True,True,False,False,False,True,False,1602,frisco,3.74,1122696,50,307200,0.1,2
True,True,False,False,False,True,False,1602,jelly,1.22,234492,50,307200,0.1,2
True,True,False,False,False,True,False,1602,karte,7.52,2495380,50,307200,0.1,2
True,True,False,False,False,True,False,1602,mandelbrot,1.14,260628,50,307200,0.1,2
True,True,False,False,False,True,False,1602,strawberry,1.16,250240,50,307200,0.1,2
True,True,False,False,False,True,False,1602,village,1.83,403944,50,307200,0.1,2
False,True,False,False,False,True,True,1603,corona,1.21,228932,400,307200,0.1,2
False,True,False,False,False,True,True,1603,cranium,2.87,779380,400,307200,0.1,2
False,True,False,False,False,True,True,1603,cubus,5.75,2496936,400,307200,0.1,2
False,True,False,False,False,True,True,1603,flame,1.67,425900,400,307200,0.1,2
False,True,False,False,False,True,True,1603,france,5.33,1640960,400,307200,0.1,2
False,True,False,False,False,True,True,1603,frisco,5.49,2327228,400,307200,0.1,2
False,True,False,False,False,True,True,1603,jelly,1.88,473292,400,307200,0.1,2
False,True,False,False,False,True,True,1603,karte,8.89,4550008,400,307200,0.1,2
False,True,False,False,False,True,True,1603,mandelbrot,1.41,300712,400,307200,0.1,2
False,True,False,False,False,True,True,1603,strawberry,1.91,453432,400,307200,0.1,2
False,True,False,False,False,True,True,1603,village,3.18,815432,400,307200,0.1,2
False,True,False,False,False,True,True,1604,corona,1.19,226896,50,307200,0.1,2
False,True,False,False,False,True,True,1604,cranium,2.98,803616,50,307200,0.1,2
False,True,False,False,False,True,True,1604,cubus,5.81,2537500,50,307200,0.1,2
False,True,False,False,False,True,True,1604,flame,1.69,417896,50,307200,0.1,2
False,True,False,False,False,True,True,1604,france,5.43,1829296,50,307200,0.1,2
False,True,False,False,False,True,True,1604,frisco,5.92,2303856,50,307200,0.1,2
False,True,False,False,False,True,True,1604,jelly,1.94,467496,50,307200,0.1,2
False,True,False,False,False,True,True,1604,karte,9.07,4644484,50,307200,0.1,2
False,True,False,False,False,True,True,1604,mandelbrot,1.42,301372,50,307200,0.1,2
False,True,False,False,False,True,True,1604,strawberry,1.94,454548,50,307200,0.1,2
False,True,False,False,False,True,True,1604,village,3.23,803768,50,307200,0.1,2
False,True,False,True,False,False,False,1605,corona,1.74,297252,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,cranium,1.71,439448,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,cubus,5.99,1658524,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,flame,1.51,436412,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,france,3.43,991024,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,frisco,4.25,1174684,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,jelly,1.6,370332,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,karte,17.81,2541996,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,mandelbrot,1.3,277824,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,strawberry,1.47,384260,400,8294400,0.9,2
False,True,False,True,False,False,False,1605,village,2.11,571812,400,8294400,0.9,2
False,True,False,True,False,False,False,1606,corona,1.55,300420,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,cranium,1.68,464064,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,cubus,5.82,1611456,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,flame,1.44,433472,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,france,3.25,983492,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,frisco,4.32,1182052,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,jelly,1.52,377368,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,karte,17.15,2543180,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,mandelbrot,1.28,280760,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,strawberry,1.43,384548,50,8294400,0.9,2
False,True,False,True,False,False,False,1606,village,2.06,575648,50,8294400,0.9,2
False,True,False,True,False,False,False,1607,corona,1.22,167468,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,cranium,1.51,361332,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,cubus,4.84,1546888,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,flame,1.3,370480,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,france,2.95,946264,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,frisco,3.91,1037160,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,jelly,1.32,268532,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,karte,11.48,2357132,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,mandelbrot,1.12,274008,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,strawberry,1.28,277096,400,2073600,0.9,2
False,True,False,True,False,False,False,1607,village,1.91,415704,400,2073600,0.9,2
